@relation Nexus_20_07-weka.filters.unsupervised.attribute.Remove-R2

@attribute MP {'MP  0','MP  1','MP  2','MP  3','MP  4','MP  5','MP  6','MP  7','MP  8','MP  9','MP 10','MP 11','MP 12','MP 13','MP 14','MP 15','MP 16','MP 17','MP 18','MP 19','MP 20','MP 21','MP 22','MP 23','MP 24','MP 25','MP 26','MP 27','MP 28','MP 29','MP 30','MP 31','MP 32','MP 33','MP 34','MP 35','MP 36','MP 37','MP 38','MP 39','MP 40','MP 41'}
@attribute 00:0c:42:05:4b:5f numeric
@attribute 00:12:a9:17:00:46 numeric
@attribute 00:12:a9:17:00:48 numeric
@attribute 00:12:a9:17:00:c6 numeric
@attribute 00:12:a9:17:00:c8 numeric
@attribute 00:12:a9:17:11:06 numeric
@attribute 00:12:a9:17:11:08 numeric
@attribute 00:12:a9:17:24:c6 numeric
@attribute 00:12:a9:17:24:c8 numeric
@attribute 00:12:a9:17:4a:c6 numeric
@attribute 00:12:a9:17:4a:c8 numeric
@attribute 00:12:a9:17:50:c8 numeric
@attribute 00:12:a9:17:6b:06 numeric
@attribute 00:12:a9:17:6b:08 numeric
@attribute 00:12:a9:17:7b:46 numeric
@attribute 00:12:a9:17:7b:48 numeric
@attribute 00:12:a9:17:90:06 numeric
@attribute 00:12:a9:17:90:08 numeric
@attribute 00:13:80:94:14:80 numeric
@attribute 00:24:b2:8d:28:66 numeric


@data
'MP 10',-100.0,-100.0,-100.0,-100.0,-100.0,-74.97659881063446,-74.10676942161234,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.63352781303253,-88.02403964596618,-100.0,-100.0,-100.0,-100.0
'MP 10',-100.0,-100.0,-100.0,-100.0,-100.0,-73.23694003259023,-73.23694003259023,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.28438086792195,-87.15421025694407,-100.0,-100.0,-100.0,-100.0
'MP 10',-100.0,-100.0,-100.0,-100.0,-100.0,-76.71625758867869,-77.5860869777008,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.15421025694407,-88.02403964596618,-100.0,-100.0,-100.0,-100.0
'MP 10',-100.0,-100.0,-100.0,-100.0,-100.0,-75.84642819965657,-74.97659881063446,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.15421025694407,-86.28438086792195,-100.0,-100.0,-100.0,-100.0
'MP 10',-100.0,-100.0,-100.0,-100.0,-100.0,-79.32574575574503,-78.45591636672292,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.41455147889984,-86.28438086792195,-100.0,-100.0,-100.0,-100.0
'MP 10',-100.0,-100.0,-100.0,-100.0,-100.0,-68.88779308747965,-69.75762247650177,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.54472208987772,-85.41455147889984,-100.0,-100.0,-100.0,-100.0
'MP 10',-100.0,-100.0,-100.0,-100.0,-100.0,-68.01796369845754,-69.75762247650177,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.41455147889984,-85.41455147889984,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-79.32574575574503,-78.45591636672292,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.76369842401041,-89.76369842401041,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-83.67489270085561,-81.93523392281138,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.02403964596618,-87.15421025694407,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-79.32574575574503,-79.32574575574503,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.80506331183349,-88.02403964596618,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-77.5860869777008,-77.5860869777008,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.28438086792195,-83.67489270085561,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-78.45591636672292,-78.45591636672292,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.02403964596618,-88.02403964596618,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-78.45591636672292,-77.5860869777008,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.15421025694407,-91.50335720205464,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-80.19557514476715,-81.06540453378926,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.02403964596618,-88.8938690349883,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-81.06540453378926,-81.06540453378926,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.15421025694407,-87.15421025694407,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-76.71625758867869,-77.5860869777008,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.8938690349883,-100.0,-100.0,-100.0,-100.0
'MP 11',-100.0,-100.0,-100.0,-100.0,-100.0,-76.71625758867869,-76.71625758867869,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-94.11284536912099,-92.37318659107676,-88.8938690349883,-88.8938690349883,-86.28438086792195,-88.8938690349883,-100.0,-100.0,-88.02403964596618,-89.76369842401041,-100.0,-100.0,-100.0,-72.36711064356811,-73.23694003259023,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-90.63352781303253,-90.63352781303253,-88.8938690349883,-88.02403964596618,-93.24301598009887,-91.50335720205464,-100.0,-100.0,-91.50335720205464,-92.37318659107676,-100.0,-100.0,-100.0,-77.5860869777008,-77.5860869777008,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-88.02403964596618,-91.50335720205464,-84.54472208987772,-84.54472208987772,-83.67489270085561,-83.67489270085561,-100.0,-100.0,-88.8938690349883,-90.63352781303253,-100.0,-100.0,-100.0,-72.36711064356811,-71.497281254546,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-90.63352781303253,-91.50335720205464,-85.41455147889984,-83.67489270085561,-81.06540453378926,-80.19557514476715,-100.0,-100.0,-92.37318659107676,-94.9826747581431,-100.0,-100.0,-100.0,-69.75762247650177,-70.62745186552388,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-93.24301598009887,-94.11284536912099,-86.28438086792195,-87.15421025694407,-90.63352781303253,-81.93523392281138,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.497281254546,-70.62745186552388,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-93.24301598009887,-89.76369842401041,-83.67489270085561,-83.67489270085561,-88.8938690349883,-85.41455147889984,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.36711064356811,-73.23694003259023,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-100.0,-100.0,-85.41455147889984,-85.41455147889984,-90.63352781303253,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.97659881063446,-75.84642819965657,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-100.0,-100.0,-86.28438086792195,-88.8938690349883,-88.8938690349883,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.97659881063446,-74.10676942161234,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-100.0,-100.0,-87.15421025694407,-88.02403964596618,-100.0,-90.63352781303253,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.45591636672292,-78.45591636672292,-100.0,-100.0,-100.0,-100.0
'MP 12',-100.0,-100.0,-100.0,-86.28438086792195,-88.8938690349883,-100.0,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.84642819965657,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-90.63352781303253,-91.50335720205464,-88.02403964596618,-86.28438086792195,-88.8938690349883,-88.02403964596618,-100.0,-100.0,-91.50335720205464,-90.63352781303253,-100.0,-100.0,-100.0,-74.10676942161234,-74.97659881063446,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-93.24301598009887,-93.24301598009887,-88.02403964596618,-88.02403964596618,-87.15421025694407,-88.02403964596618,-100.0,-100.0,-88.02403964596618,-91.50335720205464,-100.0,-100.0,-100.0,-80.19557514476715,-80.19557514476715,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-88.8938690349883,-93.24301598009887,-86.28438086792195,-88.02403964596618,-91.50335720205464,-92.37318659107676,-100.0,-100.0,-88.8938690349883,-88.02403964596618,-100.0,-100.0,-100.0,-79.32574575574503,-78.45591636672292,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-89.76369842401041,-88.8938690349883,-87.15421025694407,-86.28438086792195,-88.8938690349883,-89.76369842401041,-100.0,-100.0,-89.76369842401041,-88.8938690349883,-100.0,-100.0,-100.0,-82.80506331183349,-82.80506331183349,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-93.24301598009887,-94.11284536912099,-81.93523392281138,-84.54472208987772,-89.76369842401041,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.93523392281138,-81.06540453378926,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-100.0,-88.8938690349883,-85.41455147889984,-86.28438086792195,-83.67489270085561,-84.54472208987772,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.71625758867869,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-100.0,-90.63352781303253,-87.15421025694407,-88.02403964596618,-88.8938690349883,-87.15421025694407,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.71625758867869,-75.84642819965657,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-100.0,-100.0,-84.54472208987772,-85.41455147889984,-81.93523392281138,-81.93523392281138,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.497281254546,-73.23694003259023,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-100.0,-100.0,-79.32574575574503,-80.19557514476715,-85.41455147889984,-82.80506331183349,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.5860869777008,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 13',-100.0,-100.0,-100.0,-81.93523392281138,-84.54472208987772,-100.0,-85.41455147889984,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.32574575574503,-79.32574575574503,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-87.15421025694407,-91.50335720205464,-88.8938690349883,-88.02403964596618,-90.63352781303253,-83.67489270085561,-100.0,-100.0,-94.11284536912099,-89.76369842401041,-100.0,-100.0,-100.0,-81.06540453378926,-81.06540453378926,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-93.24301598009887,-92.37318659107676,-92.37318659107676,-84.54472208987772,-83.67489270085561,-89.76369842401041,-100.0,-100.0,-91.50335720205464,-90.63352781303253,-100.0,-100.0,-100.0,-75.84642819965657,-74.97659881063446,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-92.37318659107676,-89.76369842401041,-86.28438086792195,-85.41455147889984,-88.8938690349883,-88.8938690349883,-100.0,-100.0,-92.37318659107676,-89.76369842401041,-100.0,-100.0,-100.0,-78.45591636672292,-78.45591636672292,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-100.0,-94.11284536912099,-84.54472208987772,-86.28438086792195,-88.8938690349883,-88.8938690349883,-100.0,-100.0,-90.63352781303253,-100.0,-100.0,-100.0,-100.0,-80.19557514476715,-81.06540453378926,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-100.0,-93.24301598009887,-86.28438086792195,-84.54472208987772,-88.02403964596618,-81.93523392281138,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.19557514476715,-79.32574575574503,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-100.0,-100.0,-88.02403964596618,-87.15421025694407,-82.80506331183349,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.45591636672292,-77.5860869777008,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-100.0,-100.0,-85.41455147889984,-92.37318659107676,-90.63352781303253,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.5860869777008,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-100.0,-100.0,-84.54472208987772,-86.28438086792195,-88.8938690349883,-84.54472208987772,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.45591636672292,-79.32574575574503,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-100.0,-100.0,-84.54472208987772,-85.41455147889984,-88.02403964596618,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.5860869777008,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 14',-100.0,-100.0,-100.0,-100.0,-84.54472208987772,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.45591636672292,-80.19557514476715,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-91.50335720205464,-91.50335720205464,-86.28438086792195,-87.15421025694407,-91.50335720205464,-91.50335720205464,-100.0,-100.0,-88.02403964596618,-88.8938690349883,-100.0,-100.0,-100.0,-70.62745186552388,-69.75762247650177,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-93.24301598009887,-92.37318659107676,-89.76369842401041,-90.63352781303253,-91.50335720205464,-91.50335720205464,-100.0,-100.0,-91.50335720205464,-90.63352781303253,-100.0,-100.0,-100.0,-77.5860869777008,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-88.8938690349883,-89.76369842401041,-88.02403964596618,-85.41455147889984,-89.76369842401041,-88.8938690349883,-100.0,-100.0,-93.24301598009887,-92.37318659107676,-100.0,-100.0,-100.0,-72.36711064356811,-72.36711064356811,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-94.11284536912099,-94.11284536912099,-85.41455147889984,-85.41455147889984,-88.8938690349883,-89.76369842401041,-100.0,-100.0,-89.76369842401041,-89.76369842401041,-100.0,-100.0,-100.0,-78.45591636672292,-78.45591636672292,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-89.76369842401041,-89.76369842401041,-85.41455147889984,-87.15421025694407,-88.02403964596618,-90.63352781303253,-100.0,-100.0,-90.63352781303253,-90.63352781303253,-100.0,-100.0,-100.0,-68.01796369845754,-68.88779308747965,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-100.0,-100.0,-88.8938690349883,-89.76369842401041,-89.76369842401041,-87.15421025694407,-100.0,-100.0,-88.8938690349883,-87.15421025694407,-100.0,-100.0,-100.0,-75.84642819965657,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-100.0,-100.0,-87.15421025694407,-86.28438086792195,-92.37318659107676,-90.63352781303253,-100.0,-100.0,-94.11284536912099,-90.63352781303253,-100.0,-100.0,-100.0,-72.36711064356811,-71.497281254546,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-100.0,-100.0,-88.02403964596618,-85.41455147889984,-88.02403964596618,-90.63352781303253,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.10676942161234,-74.10676942161234,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-100.0,-100.0,-89.76369842401041,-92.37318659107676,-90.63352781303253,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.23694003259023,-73.23694003259023,-100.0,-100.0,-100.0,-100.0
'MP 15',-100.0,-100.0,-100.0,-100.0,-100.0,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.06540453378926,-81.06540453378926,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-93.24301598009887,-91.50335720205464,-92.37318659107676,-88.8938690349883,-93.24301598009887,-90.63352781303253,-100.0,-100.0,-88.8938690349883,-88.8938690349883,-100.0,-100.0,-92.37318659107676,-80.19557514476715,-79.32574575574503,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-90.63352781303253,-93.24301598009887,-87.15421025694407,-88.8938690349883,-88.8938690349883,-88.02403964596618,-100.0,-100.0,-90.63352781303253,-91.50335720205464,-100.0,-100.0,-100.0,-75.84642819965657,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-90.63352781303253,-90.63352781303253,-88.8938690349883,-88.02403964596618,-91.50335720205464,-93.24301598009887,-100.0,-100.0,-88.02403964596618,-88.8938690349883,-100.0,-100.0,-100.0,-82.80506331183349,-83.67489270085561,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-91.50335720205464,-91.50335720205464,-85.41455147889984,-86.28438086792195,-89.76369842401041,-88.8938690349883,-100.0,-100.0,-89.76369842401041,-88.8938690349883,-100.0,-100.0,-100.0,-77.5860869777008,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-93.24301598009887,-92.37318659107676,-84.54472208987772,-84.54472208987772,-87.15421025694407,-88.8938690349883,-100.0,-100.0,-89.76369842401041,-91.50335720205464,-100.0,-100.0,-100.0,-76.71625758867869,-77.5860869777008,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-100.0,-92.37318659107676,-87.15421025694407,-89.76369842401041,-87.15421025694407,-88.8938690349883,-100.0,-100.0,-88.02403964596618,-88.8938690349883,-100.0,-100.0,-100.0,-79.32574575574503,-79.32574575574503,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-100.0,-100.0,-82.80506331183349,-84.54472208987772,-88.02403964596618,-89.76369842401041,-100.0,-100.0,-87.15421025694407,-89.76369842401041,-100.0,-100.0,-100.0,-79.32574575574503,-80.19557514476715,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-100.0,-100.0,-85.41455147889984,-85.41455147889984,-85.41455147889984,-84.54472208987772,-100.0,-100.0,-88.02403964596618,-88.02403964596618,-100.0,-100.0,-100.0,-79.32574575574503,-80.19557514476715,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-100.0,-100.0,-86.28438086792195,-85.41455147889984,-90.63352781303253,-92.37318659107676,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.32574575574503,-78.45591636672292,-100.0,-100.0,-100.0,-100.0
'MP 16',-100.0,-100.0,-100.0,-84.54472208987772,-85.41455147889984,-90.63352781303253,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.19557514476715,-79.32574575574503,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-93.24301598009887,-91.50335720205464,-87.15421025694407,-84.54472208987772,-90.63352781303253,-91.50335720205464,-100.0,-100.0,-90.63352781303253,-89.76369842401041,-100.0,-91.50335720205464,-90.63352781303253,-74.10676942161234,-74.97659881063446,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-92.37318659107676,-92.37318659107676,-86.28438086792195,-86.28438086792195,-91.50335720205464,-89.76369842401041,-100.0,-100.0,-91.50335720205464,-90.63352781303253,-100.0,-100.0,-100.0,-74.97659881063446,-75.84642819965657,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-91.50335720205464,-92.37318659107676,-88.02403964596618,-88.8938690349883,-90.63352781303253,-90.63352781303253,-100.0,-100.0,-90.63352781303253,-89.76369842401041,-100.0,-100.0,-100.0,-84.54472208987772,-88.02403964596618,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-91.50335720205464,-94.11284536912099,-87.15421025694407,-86.28438086792195,-88.8938690349883,-89.76369842401041,-100.0,-100.0,-90.63352781303253,-100.0,-100.0,-100.0,-100.0,-80.19557514476715,-80.19557514476715,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-86.28438086792195,-86.28438086792195,-85.41455147889984,-87.15421025694407,-88.8938690349883,-90.63352781303253,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.19557514476715,-81.93523392281138,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-91.50335720205464,-88.8938690349883,-88.02403964596618,-88.02403964596618,-82.80506331183349,-82.80506331183349,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.67489270085561,-83.67489270085561,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-89.76369842401041,-89.76369842401041,-87.15421025694407,-88.02403964596618,-88.8938690349883,-90.63352781303253,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.80506331183349,-81.93523392281138,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-89.76369842401041,-89.76369842401041,-85.41455147889984,-88.8938690349883,-92.37318659107676,-92.37318659107676,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.497281254546,-73.23694003259023,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-100.0,-100.0,-88.02403964596618,-85.41455147889984,-92.37318659107676,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.97659881063446,-75.84642819965657,-100.0,-100.0,-100.0,-100.0
'MP 17',-100.0,-100.0,-100.0,-100.0,-88.02403964596618,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.19557514476715,-79.32574575574503,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-91.50335720205464,-93.24301598009887,-81.06540453378926,-81.06540453378926,-88.02403964596618,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.75762247650177,-68.88779308747965,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-90.63352781303253,-90.63352781303253,-81.06540453378926,-81.93523392281138,-90.63352781303253,-87.15421025694407,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.10676942161234,-73.23694003259023,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-92.37318659107676,-88.8938690349883,-89.76369842401041,-91.50335720205464,-87.15421025694407,-88.02403964596618,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.53864614236907,-64.53864614236907,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-100.0,-92.37318659107676,-80.19557514476715,-81.06540453378926,-87.15421025694407,-86.28438086792195,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.40847553139119,-65.40847553139119,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-100.0,-100.0,-88.02403964596618,-86.28438086792195,-87.15421025694407,-88.02403964596618,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.53864614236907,-64.53864614236907,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-100.0,-100.0,-83.67489270085561,-85.41455147889984,-89.76369842401041,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.53864614236907,-65.40847553139119,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-100.0,-100.0,-88.02403964596618,-86.28438086792195,-90.63352781303253,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.2783049204133,-65.40847553139119,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-100.0,-100.0,-78.45591636672292,-79.32574575574503,-90.63352781303253,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.71625758867869,-77.5860869777008,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-100.0,-100.0,-81.93523392281138,-82.80506331183349,-92.37318659107676,-94.11284536912099,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.45591636672292,-77.5860869777008,-100.0,-100.0,-100.0,-100.0
'MP 18',-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.10676942161234,-74.10676942161234,-100.0,-100.0,-100.0,-100.0
'MP 19',-88.8938690349883,-90.63352781303253,-93.24301598009887,-83.67489270085561,-84.54472208987772,-88.8938690349883,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.19557514476715,-79.32574575574503,-100.0,-100.0,-100.0,-100.0
'MP 19',-90.63352781303253,-100.0,-92.37318659107676,-82.80506331183349,-81.93523392281138,-89.76369842401041,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.5860869777008,-76.71625758867869,-100.0,-100.0,-100.0,-100.0
'MP 19',-89.76369842401041,-100.0,-100.0,-86.28438086792195,-85.41455147889984,-88.8938690349883,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.01796369845754,-68.01796369845754,-100.0,-100.0,-100.0,-100.0
'MP 19',-100.0,-100.0,-100.0,-83.67489270085561,-83.67489270085561,-90.63352781303253,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.1894991972585,-59.319669808236384,-100.0,-100.0,-100.0,-100.0
'MP 19',-100.0,-100.0,-100.0,-83.67489270085561,-83.67489270085561,-88.02403964596618,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.66881675334696,-63.66881675334696,-100.0,-100.0,-100.0,-100.0
'MP 19',-100.0,-100.0,-100.0,-85.41455147889984,-86.28438086792195,-84.54472208987772,-84.54472208987772,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.67489270085561,-80.19557514476715,-100.0,-100.0,-100.0,-100.0
'MP 19',-100.0,-100.0,-100.0,-88.8938690349883,-88.8938690349883,-93.24301598009887,-86.28438086792195,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.53864614236907,-65.40847553139119,-100.0,-100.0,-100.0,-100.0
'MP 19',-100.0,-100.0,-100.0,-88.02403964596618,-88.02403964596618,-90.63352781303253,-88.8938690349883,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.75762247650177,-71.497281254546,-100.0,-100.0,-100.0,-100.0
'MP 19',-100.0,-100.0,-100.0,-89.76369842401041,-88.8938690349883,-87.15421025694407,-92.37318659107676,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.497281254546,-72.36711064356811,-100.0,-100.0,-100.0,-100.0
'MP 19',-100.0,-100.0,-100.0,-78.45591636672292,-79.32574575574503,-100.0,-87.15421025694407,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.497281254546,-72.36711064356811,-100.0,-100.0,-100.0,-100.0
'MP 20',-86.28438086792195,-91.50335720205464,-92.37318659107676,-87.15421025694407,-87.15421025694407,-90.63352781303253,-89.76369842401041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.88779308747965,-69.75762247650177,-100.0,-100.0,-100.0,-100.0
'MP 20',-87.15421025694407,-93.24301598009887,-94.11284536912099,-83.67489270085561,-84.54472208987772,-88.8938690349883,-86.28438086792195,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.62745186552388,-68.88779308747965,-100.0,-100.0,-100.0,-100.0
